Unnamed: 0,Tree1,Tree2,VLMC dist,threshold,min_count,max_depth,Tree1 VLMC size,Tree2 VLMC size,Tree1 GC ratio,Tree2 GC ratio,distance
897,Nomascus leucogenys,Pan paniscus,0.0859668,0.0,100,6,24576,24576,40.30296197476748,39.584494024464064,19.45714
898,Nomascus leucogenys,Homo sapiens subsp. Denisova,0.0438482,0.0,100,6,24576,24576,40.30296197476748,38.559771286614,19.45714
899,Nomascus leucogenys,Pongo abelii,0.0820607,0.0,100,6,24576,24576,40.30296197476748,40.53305786235602,19.45714
900,Nomascus leucogenys,Papio anubis,0.0375554,0.0,100,6,24576,24576,40.30296197476748,40.34269736216134,28.82
901,Nomascus leucogenys,Mandrillus leucophaeus,0.0388536,0.0,100,6,24576,24576,40.30296197476748,35.73871811431402,28.82
902,Nomascus leucogenys,Macaca nemestrina,0.0385677,0.0,100,6,24576,24576,40.30296197476748,38.95023271283116,28.82
903,Nomascus leucogenys,Nasalis larvatus,0.0510565,0.0,100,6,24576,24576,40.30296197476748,31.457062330820754,28.82
904,Nomascus leucogenys,Colobus angolensis,0.0415069,0.0,100,6,24576,24576,40.30296197476748,36.34892777052296,28.82
905,Nomascus leucogenys,Carlito syrichta,0.142358,0.0,100,6,24576,24576,40.30296197476748,39.53765480833894,68.6
906,Nomascus leucogenys,Chlorocebus sabaeus,0.053023,0.0,100,6,24576,24576,40.30296197476748,40.45298252515873,28.82
907,Pan paniscus,Homo sapiens subsp. Denisova,0.0868119,0.0,100,6,24576,24576,39.584494024464064,38.559771286614,6.4
908,Pan paniscus,Pongo abelii,0.108256,0.0,100,6,24576,24576,39.584494024464064,40.53305786235602,15.2
909,Pan paniscus,Papio anubis,0.0884712,0.0,100,6,24576,24576,39.584494024464064,40.34269736216134,28.82
910,Pan paniscus,Mandrillus leucophaeus,0.0871467,0.0,100,6,24576,24576,39.584494024464064,35.73871811431402,28.82
911,Pan paniscus,Macaca nemestrina,0.0877224,0.0,100,6,24576,24576,39.584494024464064,38.95023271283116,28.82
912,Pan paniscus,Nasalis larvatus,0.0900802,0.0,100,6,24576,24576,39.584494024464064,31.457062330820754,28.82
913,Pan paniscus,Colobus angolensis,0.089567,0.0,100,6,24576,24576,39.584494024464064,36.34892777052296,28.82
914,Pan paniscus,Carlito syrichta,0.15704,0.0,100,6,24576,24576,39.584494024464064,39.53765480833894,68.6
915,Pan paniscus,Chlorocebus sabaeus,0.0957525,0.0,100,6,24576,24576,39.584494024464064,40.45298252515873,28.82
916,Homo sapiens subsp. Denisova,Pongo abelii,0.0766173,0.0,100,6,24576,24576,38.559771286614,40.53305786235602,15.2
917,Homo sapiens subsp. Denisova,Papio anubis,0.0439927,0.0,100,6,24576,24576,38.559771286614,40.34269736216134,28.82
918,Homo sapiens subsp. Denisova,Mandrillus leucophaeus,0.0423791,0.0,100,6,24576,24576,38.559771286614,35.73871811431402,28.82
919,Homo sapiens subsp. Denisova,Macaca nemestrina,0.0432917,0.0,100,6,24576,24576,38.559771286614,38.95023271283116,28.82
920,Homo sapiens subsp. Denisova,Nasalis larvatus,0.05136,0.0,100,6,24576,24576,38.559771286614,31.457062330820754,28.82
921,Homo sapiens subsp. Denisova,Colobus angolensis,0.0467138,0.0,100,6,24576,24576,38.559771286614,36.34892777052296,28.82
922,Homo sapiens subsp. Denisova,Carlito syrichta,0.140164,0.0,100,6,24576,24576,38.559771286614,39.53765480833894,68.6
923,Homo sapiens subsp. Denisova,Chlorocebus sabaeus,0.0564655,0.0,100,6,24576,24576,38.559771286614,40.45298252515873,28.82
924,Pongo abelii,Papio anubis,0.0904433,0.0,100,6,24576,24576,40.53305786235602,40.34269736216134,28.82
925,Pongo abelii,Mandrillus leucophaeus,0.0893226,0.0,100,6,24576,24576,40.53305786235602,35.73871811431402,28.82
926,Pongo abelii,Macaca nemestrina,0.0887348,0.0,100,6,24576,24576,40.53305786235602,38.95023271283116,28.82
927,Pongo abelii,Nasalis larvatus,0.0902612,0.0,100,6,24576,24576,40.53305786235602,31.457062330820754,28.82
928,Pongo abelii,Colobus angolensis,0.0917085,0.0,100,6,24576,24576,40.53305786235602,36.34892777052296,28.82
929,Pongo abelii,Carlito syrichta,0.152919,0.0,100,6,24576,24576,40.53305786235602,39.53765480833894,68.6
930,Pongo abelii,Chlorocebus sabaeus,0.094834,0.0,100,6,24576,24576,40.53305786235602,40.45298252515873,28.82
931,Papio anubis,Mandrillus leucophaeus,0.0198137,0.0,100,6,24576,24576,40.34269736216134,35.73871811431402,7.5
932,Papio anubis,Macaca nemestrina,0.01252,0.0,100,6,24576,24576,40.34269736216134,38.95023271283116,10.454
933,Papio anubis,Nasalis larvatus,0.0398742,0.0,100,6,24576,24576,40.34269736216134,31.457062330820754,17.755
934,Papio anubis,Colobus angolensis,0.0148701,0.0,100,6,24576,24576,40.34269736216134,36.34892777052296,17.755
935,Papio anubis,Carlito syrichta,0.138579,0.0,100,6,24576,24576,40.34269736216134,39.53765480833894,68.6
936,Papio anubis,Chlorocebus sabaeus,0.038309,0.0,100,6,24576,24576,40.34269736216134,40.45298252515873,12.32716
937,Mandrillus leucophaeus,Macaca nemestrina,0.015811,0.0,100,6,24576,24576,35.73871811431402,38.95023271283116,10.454
938,Mandrillus leucophaeus,Nasalis larvatus,0.0267026,0.0,100,6,24576,24576,35.73871811431402,31.457062330820754,17.755
939,Mandrillus leucophaeus,Colobus angolensis,0.017193,0.0,100,6,24576,24576,35.73871811431402,36.34892777052296,17.755
940,Mandrillus leucophaeus,Carlito syrichta,0.132446,0.0,100,6,24576,24576,35.73871811431402,39.53765480833894,68.6
941,Mandrillus leucophaeus,Chlorocebus sabaeus,0.0394474,0.0,100,6,24576,24576,35.73871811431402,40.45298252515873,12.32716
942,Macaca nemestrina,Nasalis larvatus,0.0326643,0.0,100,6,24576,24576,38.95023271283116,31.457062330820754,17.755
943,Macaca nemestrina,Colobus angolensis,0.0156878,0.0,100,6,24576,24576,38.95023271283116,36.34892777052296,17.755
944,Macaca nemestrina,Carlito syrichta,0.133978,0.0,100,6,24576,24576,38.95023271283116,39.53765480833894,68.6
945,Macaca nemestrina,Chlorocebus sabaeus,0.038177,0.0,100,6,24576,24576,38.95023271283116,40.45298252515873,12.32716
946,Nasalis larvatus,Colobus angolensis,0.0362988,0.0,100,6,24576,24576,31.457062330820754,36.34892777052296,12.78655
947,Nasalis larvatus,Carlito syrichta,0.12361,0.0,100,6,24576,24576,31.457062330820754,39.53765480833894,68.6
948,Nasalis larvatus,Chlorocebus sabaeus,0.0507445,0.0,100,6,24576,24576,31.457062330820754,40.45298252515873,17.755
949,Colobus angolensis,Carlito syrichta,0.137089,0.0,100,6,24576,24576,36.34892777052296,39.53765480833894,68.6
950,Colobus angolensis,Chlorocebus sabaeus,0.0414245,0.0,100,6,24576,24576,36.34892777052296,40.45298252515873,17.755
951,Carlito syrichta,Chlorocebus sabaeus,0.139493,0.0,100,6,24576,24576,39.53765480833894,40.45298252515873,68.6
952,Galeopterus variegatus,Otolemur garnettii,0.172535,0.0,100,9,2358110,2356963,34.76677460178301,38.0133684512176,79.3647
953,Galeopterus variegatus,Daubentonia madagascariensis,0.147916,0.0,100,9,2358110,2356933,34.76677460178301,39.39099517069151,79.3647
954,Galeopterus variegatus,Eulemur macaco,0.14739,0.0,100,9,2358110,2358436,34.76677460178301,39.84544899667991,79.3647
955,Galeopterus variegatus,Aotus nancymaae,0.178612,0.0,100,9,2358110,2358902,34.76677460178301,38.13125614956874,79.3647
956,Galeopterus variegatus,Callithrix jacchus,0.201243,0.0,100,9,2358110,2358508,34.76677460178301,40.22019165548447,79.3647
957,Galeopterus variegatus,Nomascus leucogenys,0.197412,0.0,100,9,2358110,2358308,34.76677460178301,40.30296197476748,79.3647
958,Galeopterus variegatus,Pan paniscus,0.205314,0.0,100,9,2358110,2358326,34.76677460178301,39.584494024464064,79.3647
959,Galeopterus variegatus,Homo sapiens subsp. Denisova,0.197686,0.0,100,9,2358110,2358727,34.76677460178301,38.559771286614,79.3647
960,Galeopterus variegatus,Pongo abelii,0.236576,0.0,100,9,2358110,2358603,34.76677460178301,40.53305786235602,79.3647
961,Galeopterus variegatus,Papio anubis,0.188041,0.0,100,9,2358110,2358917,34.76677460178301,40.34269736216134,79.3647
962,Galeopterus variegatus,Mandrillus leucophaeus,0.180333,0.0,100,9,2358110,2358172,34.76677460178301,35.73871811431402,79.3647
963,Galeopterus variegatus,Macaca nemestrina,0.180377,0.0,100,9,2358110,2359162,34.76677460178301,38.95023271283116,79.3647
964,Galeopterus variegatus,Nasalis larvatus,0.169395,0.0,100,9,2358110,2356105,34.76677460178301,31.457062330820754,79.3647
965,Galeopterus variegatus,Colobus angolensis,0.183328,0.0,100,9,2358110,2357952,34.76677460178301,36.34892777052296,79.3647
966,Galeopterus variegatus,Carlito syrichta,0.203583,0.0,100,9,2358110,2359103,34.76677460178301,39.53765480833894,79.3647
967,Galeopterus variegatus,Chlorocebus sabaeus,0.193856,0.0,100,9,2358110,2358930,34.76677460178301,40.45298252515873,79.3647
968,Otolemur garnettii,Daubentonia madagascariensis,0.132597,0.0,100,9,2356963,2356933,38.0133684512176,39.39099517069151,59.3
969,Otolemur garnettii,Eulemur macaco,0.12351,0.0,100,9,2356963,2358436,38.0133684512176,39.84544899667991,59.3
970,Otolemur garnettii,Aotus nancymaae,0.152754,0.0,100,9,2356963,2358902,38.0133684512176,38.13125614956874,73.75492
971,Otolemur garnettii,Callithrix jacchus,0.178763,0.0,100,9,2356963,2358508,38.0133684512176,40.22019165548447,73.75492
972,Otolemur garnettii,Nomascus leucogenys,0.173215,0.0,100,9,2356963,2358308,38.0133684512176,40.30296197476748,73.75492
973,Otolemur garnettii,Pan paniscus,0.182822,0.0,100,9,2356963,2358326,38.0133684512176,39.584494024464064,73.75492
974,Otolemur garnettii,Homo sapiens subsp. Denisova,0.173894,0.0,100,9,2356963,2358727,38.0133684512176,38.559771286614,73.75492
975,Otolemur garnettii,Pongo abelii,0.218913,0.0,100,9,2356963,2358603,38.0133684512176,40.53305786235602,73.75492
976,Otolemur garnettii,Papio anubis,0.161746,0.0,100,9,2356963,2358917,38.0133684512176,40.34269736216134,73.75492
977,Otolemur garnettii,Mandrillus leucophaeus,0.152895,0.0,100,9,2356963,2358172,38.0133684512176,35.73871811431402,73.75492
978,Otolemur garnettii,Macaca nemestrina,0.153594,0.0,100,9,2356963,2359162,38.0133684512176,38.95023271283116,73.75492
979,Otolemur garnettii,Nasalis larvatus,0.14396,0.0,100,9,2356963,2356105,38.0133684512176,31.457062330820754,73.75492
980,Otolemur garnettii,Colobus angolensis,0.156007,0.0,100,9,2356963,2357952,38.0133684512176,36.34892777052296,73.75492
981,Otolemur garnettii,Carlito syrichta,0.186533,0.0,100,9,2356963,2359103,38.0133684512176,39.53765480833894,73.75492
982,Otolemur garnettii,Chlorocebus sabaeus,0.168901,0.0,100,9,2356963,2358930,38.0133684512176,40.45298252515873,73.75492
983,Daubentonia madagascariensis,Eulemur macaco,0.079994,0.0,100,9,2356933,2358436,39.39099517069151,39.84544899667991,52.4776
984,Daubentonia madagascariensis,Aotus nancymaae,0.134414,0.0,100,9,2356933,2358902,39.39099517069151,38.13125614956874,73.75492
985,Daubentonia madagascariensis,Callithrix jacchus,0.164003,0.0,100,9,2356933,2358508,39.39099517069151,40.22019165548447,73.75492
986,Daubentonia madagascariensis,Nomascus leucogenys,0.157095,0.0,100,9,2356933,2358308,39.39099517069151,40.30296197476748,73.75492
987,Daubentonia madagascariensis,Pan paniscus,0.167162,0.0,100,9,2356933,2358326,39.39099517069151,39.584494024464064,73.75492
988,Daubentonia madagascariensis,Homo sapiens subsp. Denisova,0.157462,0.0,100,9,2356933,2358727,39.39099517069151,38.559771286614,73.75492
989,Daubentonia madagascariensis,Pongo abelii,0.205321,0.0,100,9,2356933,2358603,39.39099517069151,40.53305786235602,73.75492
990,Daubentonia madagascariensis,Papio anubis,0.145418,0.0,100,9,2356933,2358917,39.39099517069151,40.34269736216134,73.75492
991,Daubentonia madagascariensis,Mandrillus leucophaeus,0.135973,0.0,100,9,2356933,2358172,39.39099517069151,35.73871811431402,73.75492
992,Daubentonia madagascariensis,Macaca nemestrina,0.136393,0.0,100,9,2356933,2359162,39.39099517069151,38.95023271283116,73.75492
993,Daubentonia madagascariensis,Nasalis larvatus,0.123401,0.0,100,9,2356933,2356105,39.39099517069151,31.457062330820754,73.75492
994,Daubentonia madagascariensis,Colobus angolensis,0.139639,0.0,100,9,2356933,2357952,39.39099517069151,36.34892777052296,73.75492
995,Daubentonia madagascariensis,Carlito syrichta,0.171994,0.0,100,9,2356933,2359103,39.39099517069151,39.53765480833894,73.75492
996,Daubentonia madagascariensis,Chlorocebus sabaeus,0.154015,0.0,100,9,2356933,2358930,39.39099517069151,40.45298252515873,73.75492
997,Eulemur macaco,Aotus nancymaae,0.12498,0.0,100,9,2358436,2358902,39.84544899667991,38.13125614956874,73.75492
998,Eulemur macaco,Callithrix jacchus,0.157095,0.0,100,9,2358436,2358508,39.84544899667991,40.22019165548447,73.75492
999,Eulemur macaco,Nomascus leucogenys,0.149587,0.0,100,9,2358436,2358308,39.84544899667991,40.30296197476748,73.75492
1000,Eulemur macaco,Pan paniscus,0.160265,0.0,100,9,2358436,2358326,39.84544899667991,39.584494024464064,73.75492
1001,Eulemur macaco,Homo sapiens subsp. Denisova,0.149935,0.0,100,9,2358436,2358727,39.84544899667991,38.559771286614,73.75492
1002,Eulemur macaco,Pongo abelii,0.200032,0.0,100,9,2358436,2358603,39.84544899667991,40.53305786235602,73.75492
1003,Eulemur macaco,Papio anubis,0.136876,0.0,100,9,2358436,2358917,39.84544899667991,40.34269736216134,73.75492
1004,Eulemur macaco,Mandrillus leucophaeus,0.126201,0.0,100,9,2358436,2358172,39.84544899667991,35.73871811431402,73.75492
1005,Eulemur macaco,Macaca nemestrina,0.126974,0.0,100,9,2358436,2359162,39.84544899667991,38.95023271283116,73.75492
1006,Eulemur macaco,Nasalis larvatus,0.113922,0.0,100,9,2358436,2356105,39.84544899667991,31.457062330820754,73.75492
1007,Eulemur macaco,Colobus angolensis,0.130151,0.0,100,9,2358436,2357952,39.84544899667991,36.34892777052296,73.75492
1008,Eulemur macaco,Carlito syrichta,0.166994,0.0,100,9,2358436,2359103,39.84544899667991,39.53765480833894,73.75492
1009,Eulemur macaco,Chlorocebus sabaeus,0.146065,0.0,100,9,2358436,2358930,39.84544899667991,40.45298252515873,73.75492
1010,Aotus nancymaae,Callithrix jacchus,0.0938739,0.0,100,9,2358902,2358508,38.13125614956874,40.22019165548447,16.4
1011,Aotus nancymaae,Nomascus leucogenys,0.101953,0.0,100,9,2358902,2358308,38.13125614956874,40.30296197476748,42.9
1012,Aotus nancymaae,Pan paniscus,0.120313,0.0,100,9,2358902,2358326,38.13125614956874,39.584494024464064,42.9
1013,Aotus nancymaae,Homo sapiens subsp. Denisova,0.104483,0.0,100,9,2358902,2358727,38.13125614956874,38.559771286614,42.9
1014,Aotus nancymaae,Pongo abelii,0.170355,0.0,100,9,2358902,2358603,38.13125614956874,40.53305786235602,42.9
1015,Aotus nancymaae,Papio anubis,0.0858393,0.0,100,9,2358902,2358917,38.13125614956874,40.34269736216134,42.9
1016,Aotus nancymaae,Mandrillus leucophaeus,0.0768936,0.0,100,9,2358902,2358172,38.13125614956874,35.73871811431402,42.9
1017,Aotus nancymaae,Macaca nemestrina,0.0785681,0.0,100,9,2358902,2359162,38.13125614956874,38.95023271283116,42.9
1018,Aotus nancymaae,Nasalis larvatus,0.0733803,0.0,100,9,2358902,2356105,38.13125614956874,31.457062330820754,42.9
1019,Aotus nancymaae,Colobus angolensis,0.082466,0.0,100,9,2358902,2357952,38.13125614956874,36.34892777052296,42.9
1020,Aotus nancymaae,Carlito syrichta,0.174342,0.0,100,9,2358902,2359103,38.13125614956874,39.53765480833894,68.6
1021,Aotus nancymaae,Chlorocebus sabaeus,0.1016,0.0,100,9,2358902,2358930,38.13125614956874,40.45298252515873,42.9
1022,Callithrix jacchus,Nomascus leucogenys,0.134559,0.0,100,9,2358508,2358308,40.22019165548447,40.30296197476748,42.9
1023,Callithrix jacchus,Pan paniscus,0.148668,0.0,100,9,2358508,2358326,40.22019165548447,39.584494024464064,42.9
1024,Callithrix jacchus,Homo sapiens subsp. Denisova,0.136409,0.0,100,9,2358508,2358727,40.22019165548447,38.559771286614,42.9
1025,Callithrix jacchus,Pongo abelii,0.190858,0.0,100,9,2358508,2358603,40.22019165548447,40.53305786235602,42.9
1026,Callithrix jacchus,Papio anubis,0.123284,0.0,100,9,2358508,2358917,40.22019165548447,40.34269736216134,42.9
1027,Callithrix jacchus,Mandrillus leucophaeus,0.118944,0.0,100,9,2358508,2358172,40.22019165548447,35.73871811431402,42.9
1028,Callithrix jacchus,Macaca nemestrina,0.120337,0.0,100,9,2358508,2359162,40.22019165548447,38.95023271283116,42.9
1029,Callithrix jacchus,Nasalis larvatus,0.116931,0.0,100,9,2358508,2356105,40.22019165548447,31.457062330820754,42.9
1030,Callithrix jacchus,Colobus angolensis,0.122438,0.0,100,9,2358508,2357952,40.22019165548447,36.34892777052296,42.9
1031,Callithrix jacchus,Carlito syrichta,0.197045,0.0,100,9,2358508,2359103,40.22019165548447,39.53765480833894,68.6
1032,Callithrix jacchus,Chlorocebus sabaeus,0.134288,0.0,100,9,2358508,2358930,40.22019165548447,40.45298252515873,42.9
1033,Nomascus leucogenys,Pan paniscus,0.104949,0.0,100,9,2358308,2358326,40.30296197476748,39.584494024464064,19.45714
1034,Nomascus leucogenys,Homo sapiens subsp. Denisova,0.0849629,0.0,100,9,2358308,2358727,40.30296197476748,38.559771286614,19.45714
1035,Nomascus leucogenys,Pongo abelii,0.153152,0.0,100,9,2358308,2358603,40.30296197476748,40.53305786235602,19.45714
1036,Nomascus leucogenys,Papio anubis,0.0840826,0.0,100,9,2358308,2358917,40.30296197476748,40.34269736216134,28.82
1037,Nomascus leucogenys,Mandrillus leucophaeus,0.0846511,0.0,100,9,2358308,2358172,40.30296197476748,35.73871811431402,28.82
1038,Nomascus leucogenys,Macaca nemestrina,0.085515,0.0,100,9,2358308,2359162,40.30296197476748,38.95023271283116,28.82
1039,Nomascus leucogenys,Nasalis larvatus,0.0859847,0.0,100,9,2358308,2356105,40.30296197476748,31.457062330820754,28.82
1040,Nomascus leucogenys,Colobus angolensis,0.0876017,0.0,100,9,2358308,2357952,40.30296197476748,36.34892777052296,28.82
1041,Nomascus leucogenys,Carlito syrichta,0.190964,0.0,100,9,2358308,2359103,40.30296197476748,39.53765480833894,68.6
1042,Nomascus leucogenys,Chlorocebus sabaeus,0.1008,0.0,100,9,2358308,2358930,40.30296197476748,40.45298252515873,28.82
1043,Pan paniscus,Homo sapiens subsp. Denisova,0.0969949,0.0,100,9,2358326,2358727,39.584494024464064,38.559771286614,6.4
1044,Pan paniscus,Pongo abelii,0.163688,0.0,100,9,2358326,2358603,39.584494024464064,40.53305786235602,15.2
1045,Pan paniscus,Papio anubis,0.108211,0.0,100,9,2358326,2358917,39.584494024464064,40.34269736216134,28.82
1046,Pan paniscus,Mandrillus leucophaeus,0.107429,0.0,100,9,2358326,2358172,39.584494024464064,35.73871811431402,28.82
1047,Pan paniscus,Macaca nemestrina,0.108662,0.0,100,9,2358326,2359162,39.584494024464064,38.95023271283116,28.82
1048,Pan paniscus,Nasalis larvatus,0.107259,0.0,100,9,2358326,2356105,39.584494024464064,31.457062330820754,28.82
1049,Pan paniscus,Colobus angolensis,0.110156,0.0,100,9,2358326,2357952,39.584494024464064,36.34892777052296,28.82
1050,Pan paniscus,Carlito syrichta,0.199258,0.0,100,9,2358326,2359103,39.584494024464064,39.53765480833894,68.6
1051,Pan paniscus,Chlorocebus sabaeus,0.121294,0.0,100,9,2358326,2358930,39.584494024464064,40.45298252515873,28.82
1052,Homo sapiens subsp. Denisova,Pongo abelii,0.148883,0.0,100,9,2358727,2358603,38.559771286614,40.53305786235602,15.2
1053,Homo sapiens subsp. Denisova,Papio anubis,0.0887212,0.0,100,9,2358727,2358917,38.559771286614,40.34269736216134,28.82
1054,Homo sapiens subsp. Denisova,Mandrillus leucophaeus,0.0878186,0.0,100,9,2358727,2358172,38.559771286614,35.73871811431402,28.82
1055,Homo sapiens subsp. Denisova,Macaca nemestrina,0.0894461,0.0,100,9,2358727,2359162,38.559771286614,38.95023271283116,28.82
1056,Homo sapiens subsp. Denisova,Nasalis larvatus,0.0888114,0.0,100,9,2358727,2356105,38.559771286614,31.457062330820754,28.82
1057,Homo sapiens subsp. Denisova,Colobus angolensis,0.0910229,0.0,100,9,2358727,2357952,38.559771286614,36.34892777052296,28.82
1058,Homo sapiens subsp. Denisova,Carlito syrichta,0.191783,0.0,100,9,2358727,2359103,38.559771286614,39.53765480833894,68.6
1059,Homo sapiens subsp. Denisova,Chlorocebus sabaeus,0.104066,0.0,100,9,2358727,2358930,38.559771286614,40.45298252515873,28.82
1060,Pongo abelii,Papio anubis,0.16104,0.0,100,9,2358603,2358917,40.53305786235602,40.34269736216134,28.82
1061,Pongo abelii,Mandrillus leucophaeus,0.161665,0.0,100,9,2358603,2358172,40.53305786235602,35.73871811431402,28.82
1062,Pongo abelii,Macaca nemestrina,0.161726,0.0,100,9,2358603,2359162,40.53305786235602,38.95023271283116,28.82
1063,Pongo abelii,Nasalis larvatus,0.160584,0.0,100,9,2358603,2356105,40.53305786235602,31.457062330820754,28.82
1064,Pongo abelii,Colobus angolensis,0.16282,0.0,100,9,2358603,2357952,40.53305786235602,36.34892777052296,28.82
1065,Pongo abelii,Carlito syrichta,0.231609,0.0,100,9,2358603,2359103,40.53305786235602,39.53765480833894,68.6
1066,Pongo abelii,Chlorocebus sabaeus,0.169156,0.0,100,9,2358603,2358930,40.53305786235602,40.45298252515873,28.82
1067,Papio anubis,Mandrillus leucophaeus,0.0442,0.0,100,9,2358917,2358172,40.34269736216134,35.73871811431402,7.5
1068,Papio anubis,Macaca nemestrina,0.0406873,0.0,100,9,2358917,2359162,40.34269736216134,38.95023271283116,10.454
1069,Papio anubis,Nasalis larvatus,0.0549293,0.0,100,9,2358917,2356105,40.34269736216134,31.457062330820754,17.755
1070,Papio anubis,Colobus angolensis,0.0502265,0.0,100,9,2358917,2357952,40.34269736216134,36.34892777052296,17.755
1071,Papio anubis,Carlito syrichta,0.18141,0.0,100,9,2358917,2359103,40.34269736216134,39.53765480833894,68.6
1072,Papio anubis,Chlorocebus sabaeus,0.0619939,0.0,100,9,2358917,2358930,40.34269736216134,40.45298252515873,12.32716
1073,Mandrillus leucophaeus,Macaca nemestrina,0.040053,0.0,100,9,2358172,2359162,35.73871811431402,38.95023271283116,10.454
1074,Mandrillus leucophaeus,Nasalis larvatus,0.0456451,0.0,100,9,2358172,2356105,35.73871811431402,31.457062330820754,17.755
1075,Mandrillus leucophaeus,Colobus angolensis,0.0413047,0.0,100,9,2358172,2357952,35.73871811431402,36.34892777052296,17.755
1076,Mandrillus leucophaeus,Carlito syrichta,0.174291,0.0,100,9,2358172,2359103,35.73871811431402,39.53765480833894,68.6
1077,Mandrillus leucophaeus,Chlorocebus sabaeus,0.0699494,0.0,100,9,2358172,2358930,35.73871811431402,40.45298252515873,12.32716
1078,Macaca nemestrina,Nasalis larvatus,0.0498756,0.0,100,9,2359162,2356105,38.95023271283116,31.457062330820754,17.755
1079,Macaca nemestrina,Colobus angolensis,0.047111,0.0,100,9,2359162,2357952,38.95023271283116,36.34892777052296,17.755
1080,Macaca nemestrina,Carlito syrichta,0.175282,0.0,100,9,2359162,2359103,38.95023271283116,39.53765480833894,68.6
1081,Macaca nemestrina,Chlorocebus sabaeus,0.0679038,0.0,100,9,2359162,2358930,38.95023271283116,40.45298252515873,12.32716
1082,Nasalis larvatus,Colobus angolensis,0.0482712,0.0,100,9,2356105,2357952,31.457062330820754,36.34892777052296,12.78655
1083,Nasalis larvatus,Carlito syrichta,0.16808,0.0,100,9,2356105,2359103,31.457062330820754,39.53765480833894,68.6
1084,Nasalis larvatus,Chlorocebus sabaeus,0.0772089,0.0,100,9,2356105,2358930,31.457062330820754,40.45298252515873,17.755
1085,Colobus angolensis,Carlito syrichta,0.176775,0.0,100,9,2357952,2359103,36.34892777052296,39.53765480833894,68.6
1086,Colobus angolensis,Chlorocebus sabaeus,0.0752297,0.0,100,9,2357952,2358930,36.34892777052296,40.45298252515873,17.755
1087,Carlito syrichta,Chlorocebus sabaeus,0.188119,0.0,100,9,2359103,2358930,39.53765480833894,40.45298252515873,68.6
1088,Galeopterus variegatus,Otolemur garnettii,0.189785,0.0,100,12,111215526,105989285,34.76677460178301,38.0133684512176,79.3647
1089,Galeopterus variegatus,Daubentonia madagascariensis,0.166022,0.0,100,12,111215526,106750554,34.76677460178301,39.39099517069151,79.3647
1090,Galeopterus variegatus,Eulemur macaco,0.162403,0.0,100,12,111215526,103068379,34.76677460178301,39.84544899667991,79.3647
1091,Galeopterus variegatus,Aotus nancymaae,0.187075,0.0,100,12,111215526,109660978,34.76677460178301,38.13125614956874,79.3647
1092,Galeopterus variegatus,Callithrix jacchus,0.200866,0.0,100,12,111215526,110087588,34.76677460178301,40.22019165548447,79.3647
1093,Galeopterus variegatus,Nomascus leucogenys,0.193175,0.0,100,12,111215526,109689749,34.76677460178301,40.30296197476748,79.3647
1094,Galeopterus variegatus,Pan paniscus,0.199059,0.0,100,12,111215526,110788718,34.76677460178301,39.584494024464064,79.3647
1095,Galeopterus variegatus,Homo sapiens subsp. Denisova,0.197904,0.0,100,12,111215526,113064349,34.76677460178301,38.559771286614,79.3647
1096,Galeopterus variegatus,Pongo abelii,0.218646,0.0,100,12,111215526,113040545,34.76677460178301,40.53305786235602,79.3647
1097,Galeopterus variegatus,Papio anubis,0.188876,0.0,100,12,111215526,111073110,34.76677460178301,40.34269736216134,79.3647
1098,Galeopterus variegatus,Mandrillus leucophaeus,0.184663,0.0,100,12,111215526,109746794,34.76677460178301,35.73871811431402,79.3647
1099,Galeopterus variegatus,Macaca nemestrina,0.185433,0.0,100,12,111215526,112105802,34.76677460178301,38.95023271283116,79.3647
1100,Galeopterus variegatus,Nasalis larvatus,0.17838,0.0,100,12,111215526,105125078,34.76677460178301,31.457062330820754,79.3647
1101,Galeopterus variegatus,Colobus angolensis,0.185954,0.0,100,12,111215526,108810535,34.76677460178301,36.34892777052296,79.3647
1102,Galeopterus variegatus,Carlito syrichta,0.215641,0.0,100,12,111215526,116210990,34.76677460178301,39.53765480833894,79.3647
1103,Galeopterus variegatus,Chlorocebus sabaeus,0.192279,0.0,100,12,111215526,112132105,34.76677460178301,40.45298252515873,79.3647
1104,Otolemur garnettii,Daubentonia madagascariensis,0.161729,0.0,100,12,105989285,106750554,38.0133684512176,39.39099517069151,59.3
1105,Otolemur garnettii,Eulemur macaco,0.152046,0.0,100,12,105989285,103068379,38.0133684512176,39.84544899667991,59.3
1106,Otolemur garnettii,Aotus nancymaae,0.177046,0.0,100,12,105989285,109660978,38.0133684512176,38.13125614956874,73.75492
1107,Otolemur garnettii,Callithrix jacchus,0.190193,0.0,100,12,105989285,110087588,38.0133684512176,40.22019165548447,73.75492
1108,Otolemur garnettii,Nomascus leucogenys,0.185263,0.0,100,12,105989285,109689749,38.0133684512176,40.30296197476748,73.75492
1109,Otolemur garnettii,Pan paniscus,0.191658,0.0,100,12,105989285,110788718,38.0133684512176,39.584494024464064,73.75492
1110,Otolemur garnettii,Homo sapiens subsp. Denisova,0.190645,0.0,100,12,105989285,113064349,38.0133684512176,38.559771286614,73.75492
1111,Otolemur garnettii,Pongo abelii,0.211253,0.0,100,12,105989285,113040545,38.0133684512176,40.53305786235602,73.75492
