taxon1,taxon2,distance
Tessaracoccus flavescens,Nocardia brasiliensis,831.92454
Tessaracoccus flavescens,Lentzea albidocapillata,910.99059
Tessaracoccus flavescens,Saccharothrix espanaensis,910.99059
Tessaracoccus flavescens,Cryobacterium arcticum,1439.6112600000001
Tessaracoccus flavescens,Actinomyces oris,1439.6112600000001
Tessaracoccus flavescens,Methanobacterium congolense,4250.0
Tessaracoccus flavescens,Methanobacterium lacus,4250.0
Tessaracoccus flavescens,Methanosphaera stadtmanae,4250.0
Tessaracoccus flavescens,Methanobacterium formicicum,4250.0
Tessaracoccus flavescens,Methanobrevibacter millerae,4250.0
Tessaracoccus flavescens,Methanococcus aeolicus,4250.0
Tessaracoccus flavescens,Methanococcus voltae,4250.0
Tessaracoccus flavescens,Natronococcus occultus,4250.0
Tessaracoccus flavescens,Natronobacterium gregoryi,4250.0
Tessaracoccus flavescens,Natrinema pellirubrum,4250.0
Tessaracoccus flavescens,Haloterrigena daqingensis,4250.0
Tessaracoccus flavescens,Natrialba magadii,4250.0
Tessaracoccus flavescens,Haloferax mediterranei,4250.0
Tessaracoccus flavescens,Halorubrum lacusprofundi,4250.0
Tessaracoccus flavescens,Halorhabdus utahensis,4250.0
Tessaracoccus flavescens,Methanococcoides burtonii,4250.0
Tessaracoccus flavescens,Methanomethylovorans hollandica,4250.0
Tessaracoccus flavescens,Methanosarcina mazei,4250.0
Tessaracoccus flavescens,Methanosarcina horonobensis,4250.0
Tessaracoccus flavescens,Methanosarcina siciliae,4250.0
Tessaracoccus flavescens,Methanosarcina lacustris,4250.0
Tessaracoccus flavescens,Methanothrix soehngenii,4250.0
Tessaracoccus flavescens,Methanocella conradii,4250.0
Tessaracoccus flavescens,Methanolacinia petrolearia,4250.0
Tessaracoccus flavescens,Methanoplanus limicola,4250.0
Tessaracoccus flavescens,Methanospirillum hungatei,4250.0
Tessaracoccus flavescens,Methanoregula formicica,4250.0
Tessaracoccus flavescens,Methanolinea tarda,4250.0
Tessaracoccus flavescens,Methanosphaerula palustris,4250.0
Tessaracoccus flavescens,Methanoculleus bourgensis,4250.0
Tessaracoccus flavescens,Archaeoglobus profundus,4250.0
Tessaracoccus flavescens,Geoglobus ahangari,4250.0
Tessaracoccus flavescens,Geoglobus acetivorans,4250.0
Tessaracoccus flavescens,Archaeoglobus veneficus,4250.0
Tessaracoccus flavescens,Ferroplasma,4250.0
Tessaracoccus flavescens,Aciduliprofundum boonei,4250.0
Tessaracoccus flavescens,Thermococcus kodakarensis,4250.0
Tessaracoccus flavescens,Thermococcus siculi,4250.0
Tessaracoccus flavescens,Thermococcus pacificus,4250.0
Tessaracoccus flavescens,Pyrococcus abyssi,4250.0
Tessaracoccus flavescens,Pyrococcus horikoshii,4250.0
Tessaracoccus flavescens,Pyrococcus furiosus,4250.0
Tessaracoccus flavescens,Pyrococcus yayanosii,4250.0
Tessaracoccus flavescens,Desulfurococcus amylolyticus,4250.0
Tessaracoccus flavescens,Ignicoccus islandicus,4250.0
Tessaracoccus flavescens,Sulfolobus acidocaldarius,4250.0
Tessaracoccus flavescens,Sulfurisphaera tokodaii,4250.0
Tessaracoccus flavescens,Saccharolobus solfataricus,4250.0
Tessaracoccus flavescens,Metallosphaera cuprina,4250.0
Tessaracoccus flavescens,Hyperthermus butylicus,4250.0
Nocardia brasiliensis,Sandaracinus amylolyticus,3194.17114
Nocardia brasiliensis,Methylorubrum populi,3194.17114
Nocardia brasiliensis,Marinovum algicola,3194.17114
Nocardia brasiliensis,Ketogulonicigenium robustum,3194.17114
Nocardia brasiliensis,Sphingobium herbicidovorans,3194.17114
Nocardia brasiliensis,Acetobacter persici,3194.17114
Nocardia brasiliensis,Oleispira antarctica,3194.17114
Nocardia brasiliensis,Azotobacter vinelandii,3194.17114
Nocardia brasiliensis,Pluralibacter gergoviae,3194.17114
Nocardia brasiliensis,Photorhabdus thracensis,3194.17114
Nocardia brasiliensis,Pragia fontium,3194.17114
Nocardia brasiliensis,Pectobacterium carotovorum,3194.17114
Nocardia brasiliensis,Serratia liquefaciens,3194.17114
Nocardia brasiliensis,Vibrio fluvialis,3194.17114
Nocardia brasiliensis,Shewanella japonica,3194.17114
Nocardia brasiliensis,Methylotenera mobilis,3194.17114
Nocardia brasiliensis,Laribacter hongkongensis,3194.17114
Nocardia brasiliensis,Helicobacter mustelae,3194.17114
Nocardia brasiliensis,Campylobacter ureolyticus,3194.17114
Nocardia brasiliensis,Parachlamydia acanthamoebae,3194.1711400000004
Nocardia brasiliensis,Chlamydia pecorum,3194.1711400000004
Nocardia brasiliensis,Tenacibaculum dicentrarchi,3194.17114
Nocardia brasiliensis,Ornithobacterium rhinotracheale,3194.17114
Nocardia brasiliensis,Niabella soli,3194.17114
Nocardia brasiliensis,Dyadobacter fermentans,3194.17114
Nocardia brasiliensis,Cyclobacterium marinum,3194.17114
Nocardia brasiliensis,Prochlorococcus,2937.301
Nocardia brasiliensis,Spiroplasma taiwanense,2937.301
Nocardia brasiliensis,Mycoplasma crocodyli,2937.301
Nocardia brasiliensis,Mycoplasmopsis canis,2937.301
Nocardia brasiliensis,Salisediminibacterium selenitireducens,2937.301
Nocardia brasiliensis,Staphylococcus succinus,2937.301
Nocardia brasiliensis,Staphylococcus xylosus,2937.301
Nocardia brasiliensis,Lactobacillus gallinarum,2937.301
Nocardia brasiliensis,Lactobacillus amylovorus,2937.301
Nocardia brasiliensis,Thermoanaerobacter italicus,2937.301
Nocardia brasiliensis,Desulfitobacterium hafniense DCB-2,2937.301
Nocardia brasiliensis,Oscillibacter valericigenes,2937.301
Nocardia brasiliensis,Selenomonas sputigena,2937.301
Nocardia brasiliensis,Halothermothrix orenii,2937.301
Nocardia brasiliensis,Halobacteroides halobius,2937.301
Nocardia brasiliensis,Mycobacterium colombiense,831.92454
Nocardia brasiliensis,Thermobispora bispora,831.92454
Nocardia brasiliensis,Nocardiopsis alba,831.92454
Nocardia brasiliensis,Tessaracoccus flavescens,831.92454
Nocardia brasiliensis,Nocardia brasiliensis,0.0
Nocardia brasiliensis,Lentzea albidocapillata,910.99059
Nocardia brasiliensis,Saccharothrix espanaensis,910.99059
Nocardia brasiliensis,Cryobacterium arcticum,1439.6112600000001
Nocardia brasiliensis,Actinomyces oris,1439.6112600000001
Nocardia brasiliensis,Methanobacterium congolense,4250.0
Nocardia brasiliensis,Methanobacterium lacus,4250.0
Nocardia brasiliensis,Methanosphaera stadtmanae,4250.0
Nocardia brasiliensis,Methanobacterium formicicum,4250.0
Nocardia brasiliensis,Methanobrevibacter millerae,4250.0
Nocardia brasiliensis,Methanococcus aeolicus,4250.0
Nocardia brasiliensis,Methanococcus voltae,4250.0
Nocardia brasiliensis,Natronococcus occultus,4250.0
Nocardia brasiliensis,Natronobacterium gregoryi,4250.0
Nocardia brasiliensis,Natrinema pellirubrum,4250.0
Nocardia brasiliensis,Haloterrigena daqingensis,4250.0
Nocardia brasiliensis,Natrialba magadii,4250.0
Nocardia brasiliensis,Haloferax mediterranei,4250.0
Nocardia brasiliensis,Halorubrum lacusprofundi,4250.0
Nocardia brasiliensis,Halorhabdus utahensis,4250.0
Nocardia brasiliensis,Methanococcoides burtonii,4250.0
Nocardia brasiliensis,Methanomethylovorans hollandica,4250.0
Nocardia brasiliensis,Methanosarcina mazei,4250.0
Nocardia brasiliensis,Methanosarcina horonobensis,4250.0
Nocardia brasiliensis,Methanosarcina siciliae,4250.0
Nocardia brasiliensis,Methanosarcina lacustris,4250.0
Nocardia brasiliensis,Methanothrix soehngenii,4250.0
Nocardia brasiliensis,Methanocella conradii,4250.0
Nocardia brasiliensis,Methanolacinia petrolearia,4250.0
Nocardia brasiliensis,Methanoplanus limicola,4250.0
Nocardia brasiliensis,Methanospirillum hungatei,4250.0
Nocardia brasiliensis,Methanoregula formicica,4250.0
Nocardia brasiliensis,Methanolinea tarda,4250.0
Nocardia brasiliensis,Methanosphaerula palustris,4250.0
Nocardia brasiliensis,Methanoculleus bourgensis,4250.0
Nocardia brasiliensis,Archaeoglobus profundus,4250.0
Nocardia brasiliensis,Geoglobus ahangari,4250.0
Nocardia brasiliensis,Geoglobus acetivorans,4250.0
Nocardia brasiliensis,Archaeoglobus veneficus,4250.0
Nocardia brasiliensis,Ferroplasma,4250.0
Nocardia brasiliensis,Aciduliprofundum boonei,4250.0
Nocardia brasiliensis,Thermococcus kodakarensis,4250.0
Nocardia brasiliensis,Thermococcus siculi,4250.0
Nocardia brasiliensis,Thermococcus pacificus,4250.0
Nocardia brasiliensis,Pyrococcus abyssi,4250.0
Nocardia brasiliensis,Pyrococcus horikoshii,4250.0
Nocardia brasiliensis,Pyrococcus furiosus,4250.0
Nocardia brasiliensis,Pyrococcus yayanosii,4250.0
Nocardia brasiliensis,Desulfurococcus amylolyticus,4250.0
Nocardia brasiliensis,Ignicoccus islandicus,4250.0
Nocardia brasiliensis,Sulfolobus acidocaldarius,4250.0
Nocardia brasiliensis,Sulfurisphaera tokodaii,4250.0
Nocardia brasiliensis,Saccharolobus solfataricus,4250.0
Nocardia brasiliensis,Metallosphaera cuprina,4250.0
Nocardia brasiliensis,Hyperthermus butylicus,4250.0
Lentzea albidocapillata,Sandaracinus amylolyticus,3194.17114
Lentzea albidocapillata,Methylorubrum populi,3194.17114
Lentzea albidocapillata,Marinovum algicola,3194.17114
Lentzea albidocapillata,Ketogulonicigenium robustum,3194.17114
Lentzea albidocapillata,Sphingobium herbicidovorans,3194.17114
Lentzea albidocapillata,Acetobacter persici,3194.17114
Lentzea albidocapillata,Oleispira antarctica,3194.17114
Lentzea albidocapillata,Azotobacter vinelandii,3194.17114
Lentzea albidocapillata,Pluralibacter gergoviae,3194.17114
Lentzea albidocapillata,Photorhabdus thracensis,3194.17114
Lentzea albidocapillata,Pragia fontium,3194.17114
Lentzea albidocapillata,Pectobacterium carotovorum,3194.17114
Lentzea albidocapillata,Serratia liquefaciens,3194.17114
Lentzea albidocapillata,Vibrio fluvialis,3194.17114
Lentzea albidocapillata,Shewanella japonica,3194.17114
Lentzea albidocapillata,Methylotenera mobilis,3194.17114
Lentzea albidocapillata,Laribacter hongkongensis,3194.17114
Lentzea albidocapillata,Helicobacter mustelae,3194.17114
Lentzea albidocapillata,Campylobacter ureolyticus,3194.17114
Lentzea albidocapillata,Parachlamydia acanthamoebae,3194.1711400000004
Lentzea albidocapillata,Chlamydia pecorum,3194.1711400000004
Lentzea albidocapillata,Tenacibaculum dicentrarchi,3194.17114
Lentzea albidocapillata,Ornithobacterium rhinotracheale,3194.17114
Lentzea albidocapillata,Niabella soli,3194.17114
Lentzea albidocapillata,Dyadobacter fermentans,3194.17114
Lentzea albidocapillata,Cyclobacterium marinum,3194.17114
Lentzea albidocapillata,Prochlorococcus,2937.301
Lentzea albidocapillata,Spiroplasma taiwanense,2937.301
Lentzea albidocapillata,Mycoplasma crocodyli,2937.301
Lentzea albidocapillata,Mycoplasmopsis canis,2937.301
Lentzea albidocapillata,Salisediminibacterium selenitireducens,2937.301
Lentzea albidocapillata,Staphylococcus succinus,2937.301
Lentzea albidocapillata,Staphylococcus xylosus,2937.301
Lentzea albidocapillata,Lactobacillus gallinarum,2937.301
Lentzea albidocapillata,Lactobacillus amylovorus,2937.301
Lentzea albidocapillata,Thermoanaerobacter italicus,2937.301
Lentzea albidocapillata,Desulfitobacterium hafniense DCB-2,2937.301
Lentzea albidocapillata,Oscillibacter valericigenes,2937.301
Lentzea albidocapillata,Selenomonas sputigena,2937.301
Lentzea albidocapillata,Halothermothrix orenii,2937.301
Lentzea albidocapillata,Halobacteroides halobius,2937.301
Lentzea albidocapillata,Mycobacterium colombiense,910.99059
Lentzea albidocapillata,Thermobispora bispora,910.99059
Lentzea albidocapillata,Nocardiopsis alba,910.99059
Lentzea albidocapillata,Tessaracoccus flavescens,910.99059
Lentzea albidocapillata,Nocardia brasiliensis,910.99059
Lentzea albidocapillata,Lentzea albidocapillata,0.0
Lentzea albidocapillata,Saccharothrix espanaensis,7.45252
Lentzea albidocapillata,Cryobacterium arcticum,1439.6112600000001
Lentzea albidocapillata,Actinomyces oris,1439.6112600000001
Lentzea albidocapillata,Methanobacterium congolense,4250.0
Lentzea albidocapillata,Methanobacterium lacus,4250.0
Lentzea albidocapillata,Methanosphaera stadtmanae,4250.0
Lentzea albidocapillata,Methanobacterium formicicum,4250.0
Lentzea albidocapillata,Methanobrevibacter millerae,4250.0
Lentzea albidocapillata,Methanococcus aeolicus,4250.0
Lentzea albidocapillata,Methanococcus voltae,4250.0
Lentzea albidocapillata,Natronococcus occultus,4250.0
Lentzea albidocapillata,Natronobacterium gregoryi,4250.0
Lentzea albidocapillata,Natrinema pellirubrum,4250.0
Lentzea albidocapillata,Haloterrigena daqingensis,4250.0
Lentzea albidocapillata,Natrialba magadii,4250.0
Lentzea albidocapillata,Haloferax mediterranei,4250.0
Lentzea albidocapillata,Halorubrum lacusprofundi,4250.0
Lentzea albidocapillata,Halorhabdus utahensis,4250.0
Lentzea albidocapillata,Methanococcoides burtonii,4250.0
Lentzea albidocapillata,Methanomethylovorans hollandica,4250.0
Lentzea albidocapillata,Methanosarcina mazei,4250.0
Lentzea albidocapillata,Methanosarcina horonobensis,4250.0
Lentzea albidocapillata,Methanosarcina siciliae,4250.0
Lentzea albidocapillata,Methanosarcina lacustris,4250.0
Lentzea albidocapillata,Methanothrix soehngenii,4250.0
Lentzea albidocapillata,Methanocella conradii,4250.0
Lentzea albidocapillata,Methanolacinia petrolearia,4250.0
Lentzea albidocapillata,Methanoplanus limicola,4250.0
Lentzea albidocapillata,Methanospirillum hungatei,4250.0
Lentzea albidocapillata,Methanoregula formicica,4250.0
Lentzea albidocapillata,Methanolinea tarda,4250.0
Lentzea albidocapillata,Methanosphaerula palustris,4250.0
Lentzea albidocapillata,Methanoculleus bourgensis,4250.0
Lentzea albidocapillata,Archaeoglobus profundus,4250.0
Lentzea albidocapillata,Geoglobus ahangari,4250.0
Lentzea albidocapillata,Geoglobus acetivorans,4250.0
Lentzea albidocapillata,Archaeoglobus veneficus,4250.0
Lentzea albidocapillata,Ferroplasma,4250.0
Lentzea albidocapillata,Aciduliprofundum boonei,4250.0
Lentzea albidocapillata,Thermococcus kodakarensis,4250.0
Lentzea albidocapillata,Thermococcus siculi,4250.0
Lentzea albidocapillata,Thermococcus pacificus,4250.0
Lentzea albidocapillata,Pyrococcus abyssi,4250.0
Lentzea albidocapillata,Pyrococcus horikoshii,4250.0
Lentzea albidocapillata,Pyrococcus furiosus,4250.0
Lentzea albidocapillata,Pyrococcus yayanosii,4250.0
Lentzea albidocapillata,Desulfurococcus amylolyticus,4250.0
Lentzea albidocapillata,Ignicoccus islandicus,4250.0
Lentzea albidocapillata,Sulfolobus acidocaldarius,4250.0
Lentzea albidocapillata,Sulfurisphaera tokodaii,4250.0
Lentzea albidocapillata,Saccharolobus solfataricus,4250.0
Lentzea albidocapillata,Metallosphaera cuprina,4250.0
Lentzea albidocapillata,Hyperthermus butylicus,4250.0
Saccharothrix espanaensis,Sandaracinus amylolyticus,3194.17114
Saccharothrix espanaensis,Methylorubrum populi,3194.17114
Saccharothrix espanaensis,Marinovum algicola,3194.17114
Saccharothrix espanaensis,Ketogulonicigenium robustum,3194.17114
Saccharothrix espanaensis,Sphingobium herbicidovorans,3194.17114
Saccharothrix espanaensis,Acetobacter persici,3194.17114
Saccharothrix espanaensis,Oleispira antarctica,3194.17114
Saccharothrix espanaensis,Azotobacter vinelandii,3194.17114
Saccharothrix espanaensis,Pluralibacter gergoviae,3194.17114
Saccharothrix espanaensis,Photorhabdus thracensis,3194.17114
Saccharothrix espanaensis,Pragia fontium,3194.17114
Saccharothrix espanaensis,Pectobacterium carotovorum,3194.17114
Saccharothrix espanaensis,Serratia liquefaciens,3194.17114
Saccharothrix espanaensis,Vibrio fluvialis,3194.17114
Saccharothrix espanaensis,Shewanella japonica,3194.17114
Saccharothrix espanaensis,Methylotenera mobilis,3194.17114
Saccharothrix espanaensis,Laribacter hongkongensis,3194.17114
Saccharothrix espanaensis,Helicobacter mustelae,3194.17114
Saccharothrix espanaensis,Campylobacter ureolyticus,3194.17114
Saccharothrix espanaensis,Parachlamydia acanthamoebae,3194.1711400000004
Saccharothrix espanaensis,Chlamydia pecorum,3194.1711400000004
Saccharothrix espanaensis,Tenacibaculum dicentrarchi,3194.17114
Saccharothrix espanaensis,Ornithobacterium rhinotracheale,3194.17114
Saccharothrix espanaensis,Niabella soli,3194.17114
Saccharothrix espanaensis,Dyadobacter fermentans,3194.17114
Saccharothrix espanaensis,Cyclobacterium marinum,3194.17114
Saccharothrix espanaensis,Prochlorococcus,2937.301
Saccharothrix espanaensis,Spiroplasma taiwanense,2937.301
Saccharothrix espanaensis,Mycoplasma crocodyli,2937.301
Saccharothrix espanaensis,Mycoplasmopsis canis,2937.301
Saccharothrix espanaensis,Salisediminibacterium selenitireducens,2937.301
Saccharothrix espanaensis,Staphylococcus succinus,2937.301
Saccharothrix espanaensis,Staphylococcus xylosus,2937.301
Saccharothrix espanaensis,Lactobacillus gallinarum,2937.301
Saccharothrix espanaensis,Lactobacillus amylovorus,2937.301
Saccharothrix espanaensis,Thermoanaerobacter italicus,2937.301
Saccharothrix espanaensis,Desulfitobacterium hafniense DCB-2,2937.301
Saccharothrix espanaensis,Oscillibacter valericigenes,2937.301
Saccharothrix espanaensis,Selenomonas sputigena,2937.301
Saccharothrix espanaensis,Halothermothrix orenii,2937.301
Saccharothrix espanaensis,Halobacteroides halobius,2937.301
Saccharothrix espanaensis,Mycobacterium colombiense,910.99059
Saccharothrix espanaensis,Thermobispora bispora,910.99059
Saccharothrix espanaensis,Nocardiopsis alba,910.99059
Saccharothrix espanaensis,Tessaracoccus flavescens,910.99059
Saccharothrix espanaensis,Nocardia brasiliensis,910.99059
Saccharothrix espanaensis,Lentzea albidocapillata,7.45252
Saccharothrix espanaensis,Saccharothrix espanaensis,0.0
Saccharothrix espanaensis,Cryobacterium arcticum,1439.6112600000001
Saccharothrix espanaensis,Actinomyces oris,1439.6112600000001
Saccharothrix espanaensis,Methanobacterium congolense,4250.0
Saccharothrix espanaensis,Methanobacterium lacus,4250.0
Saccharothrix espanaensis,Methanosphaera stadtmanae,4250.0
Saccharothrix espanaensis,Methanobacterium formicicum,4250.0
Saccharothrix espanaensis,Methanobrevibacter millerae,4250.0
Saccharothrix espanaensis,Methanococcus aeolicus,4250.0
Saccharothrix espanaensis,Methanococcus voltae,4250.0
Saccharothrix espanaensis,Natronococcus occultus,4250.0
Saccharothrix espanaensis,Natronobacterium gregoryi,4250.0
Saccharothrix espanaensis,Natrinema pellirubrum,4250.0
Saccharothrix espanaensis,Haloterrigena daqingensis,4250.0
Saccharothrix espanaensis,Natrialba magadii,4250.0
Saccharothrix espanaensis,Haloferax mediterranei,4250.0
Saccharothrix espanaensis,Halorubrum lacusprofundi,4250.0
Saccharothrix espanaensis,Halorhabdus utahensis,4250.0
Saccharothrix espanaensis,Methanococcoides burtonii,4250.0
Saccharothrix espanaensis,Methanomethylovorans hollandica,4250.0
Saccharothrix espanaensis,Methanosarcina mazei,4250.0
Saccharothrix espanaensis,Methanosarcina horonobensis,4250.0
Saccharothrix espanaensis,Methanosarcina siciliae,4250.0
Saccharothrix espanaensis,Methanosarcina lacustris,4250.0
Saccharothrix espanaensis,Methanothrix soehngenii,4250.0
Saccharothrix espanaensis,Methanocella conradii,4250.0
Saccharothrix espanaensis,Methanolacinia petrolearia,4250.0
Saccharothrix espanaensis,Methanoplanus limicola,4250.0
Saccharothrix espanaensis,Methanospirillum hungatei,4250.0
Saccharothrix espanaensis,Methanoregula formicica,4250.0
Saccharothrix espanaensis,Methanolinea tarda,4250.0
Saccharothrix espanaensis,Methanosphaerula palustris,4250.0
Saccharothrix espanaensis,Methanoculleus bourgensis,4250.0
Saccharothrix espanaensis,Archaeoglobus profundus,4250.0
Saccharothrix espanaensis,Geoglobus ahangari,4250.0
Saccharothrix espanaensis,Geoglobus acetivorans,4250.0
Saccharothrix espanaensis,Archaeoglobus veneficus,4250.0
Saccharothrix espanaensis,Ferroplasma,4250.0
Saccharothrix espanaensis,Aciduliprofundum boonei,4250.0
Saccharothrix espanaensis,Thermococcus kodakarensis,4250.0
Saccharothrix espanaensis,Thermococcus siculi,4250.0
Saccharothrix espanaensis,Thermococcus pacificus,4250.0
Saccharothrix espanaensis,Pyrococcus abyssi,4250.0
Saccharothrix espanaensis,Pyrococcus horikoshii,4250.0
Saccharothrix espanaensis,Pyrococcus furiosus,4250.0
Saccharothrix espanaensis,Pyrococcus yayanosii,4250.0
Saccharothrix espanaensis,Desulfurococcus amylolyticus,4250.0
Saccharothrix espanaensis,Ignicoccus islandicus,4250.0
Saccharothrix espanaensis,Sulfolobus acidocaldarius,4250.0
Saccharothrix espanaensis,Sulfurisphaera tokodaii,4250.0
Saccharothrix espanaensis,Saccharolobus solfataricus,4250.0
Saccharothrix espanaensis,Metallosphaera cuprina,4250.0
Saccharothrix espanaensis,Hyperthermus butylicus,4250.0
Cryobacterium arcticum,Sandaracinus amylolyticus,3194.17114
Cryobacterium arcticum,Methylorubrum populi,3194.17114
Cryobacterium arcticum,Marinovum algicola,3194.17114
Cryobacterium arcticum,Ketogulonicigenium robustum,3194.17114
Cryobacterium arcticum,Sphingobium herbicidovorans,3194.17114
Cryobacterium arcticum,Acetobacter persici,3194.17114
Cryobacterium arcticum,Oleispira antarctica,3194.17114
Cryobacterium arcticum,Azotobacter vinelandii,3194.17114
Cryobacterium arcticum,Pluralibacter gergoviae,3194.17114
Cryobacterium arcticum,Photorhabdus thracensis,3194.17114
Cryobacterium arcticum,Pragia fontium,3194.17114
Cryobacterium arcticum,Pectobacterium carotovorum,3194.17114
Cryobacterium arcticum,Serratia liquefaciens,3194.17114
Cryobacterium arcticum,Vibrio fluvialis,3194.17114
Cryobacterium arcticum,Shewanella japonica,3194.17114
Cryobacterium arcticum,Methylotenera mobilis,3194.17114
Cryobacterium arcticum,Laribacter hongkongensis,3194.17114
Cryobacterium arcticum,Helicobacter mustelae,3194.17114
Cryobacterium arcticum,Campylobacter ureolyticus,3194.17114
Cryobacterium arcticum,Parachlamydia acanthamoebae,3194.1711400000004
Cryobacterium arcticum,Chlamydia pecorum,3194.1711400000004
Cryobacterium arcticum,Tenacibaculum dicentrarchi,3194.17114
Cryobacterium arcticum,Ornithobacterium rhinotracheale,3194.17114
Cryobacterium arcticum,Niabella soli,3194.17114
Cryobacterium arcticum,Dyadobacter fermentans,3194.17114
Cryobacterium arcticum,Cyclobacterium marinum,3194.17114
Cryobacterium arcticum,Prochlorococcus,2937.301
Cryobacterium arcticum,Spiroplasma taiwanense,2937.301
Cryobacterium arcticum,Mycoplasma crocodyli,2937.301
Cryobacterium arcticum,Mycoplasmopsis canis,2937.301
Cryobacterium arcticum,Salisediminibacterium selenitireducens,2937.301
Cryobacterium arcticum,Staphylococcus succinus,2937.301
Cryobacterium arcticum,Staphylococcus xylosus,2937.301
Cryobacterium arcticum,Lactobacillus gallinarum,2937.301
Cryobacterium arcticum,Lactobacillus amylovorus,2937.301
Cryobacterium arcticum,Thermoanaerobacter italicus,2937.301
Cryobacterium arcticum,Desulfitobacterium hafniense DCB-2,2937.301
Cryobacterium arcticum,Oscillibacter valericigenes,2937.301
Cryobacterium arcticum,Selenomonas sputigena,2937.301
Cryobacterium arcticum,Halothermothrix orenii,2937.301
Cryobacterium arcticum,Halobacteroides halobius,2937.301
Cryobacterium arcticum,Mycobacterium colombiense,1439.6112600000001
Cryobacterium arcticum,Thermobispora bispora,1439.6112600000001
Cryobacterium arcticum,Nocardiopsis alba,1439.6112600000001
Cryobacterium arcticum,Tessaracoccus flavescens,1439.6112600000001
Cryobacterium arcticum,Nocardia brasiliensis,1439.6112600000001
Cryobacterium arcticum,Lentzea albidocapillata,1439.6112600000001
Cryobacterium arcticum,Saccharothrix espanaensis,1439.6112600000001
Cryobacterium arcticum,Cryobacterium arcticum,0.0
Cryobacterium arcticum,Actinomyces oris,1266.61022
Cryobacterium arcticum,Methanobacterium congolense,4250.0
Cryobacterium arcticum,Methanobacterium lacus,4250.0
Cryobacterium arcticum,Methanosphaera stadtmanae,4250.0
Cryobacterium arcticum,Methanobacterium formicicum,4250.0
Cryobacterium arcticum,Methanobrevibacter millerae,4250.0
Cryobacterium arcticum,Methanococcus aeolicus,4250.0
Cryobacterium arcticum,Methanococcus voltae,4250.0
Cryobacterium arcticum,Natronococcus occultus,4250.0
Cryobacterium arcticum,Natronobacterium gregoryi,4250.0
Cryobacterium arcticum,Natrinema pellirubrum,4250.0
Cryobacterium arcticum,Haloterrigena daqingensis,4250.0
Cryobacterium arcticum,Natrialba magadii,4250.0
Cryobacterium arcticum,Haloferax mediterranei,4250.0
Cryobacterium arcticum,Halorubrum lacusprofundi,4250.0
Cryobacterium arcticum,Halorhabdus utahensis,4250.0
Cryobacterium arcticum,Methanococcoides burtonii,4250.0
Cryobacterium arcticum,Methanomethylovorans hollandica,4250.0
Cryobacterium arcticum,Methanosarcina mazei,4250.0
Cryobacterium arcticum,Methanosarcina horonobensis,4250.0
Cryobacterium arcticum,Methanosarcina siciliae,4250.0
Cryobacterium arcticum,Methanosarcina lacustris,4250.0
Cryobacterium arcticum,Methanothrix soehngenii,4250.0
Cryobacterium arcticum,Methanocella conradii,4250.0
Cryobacterium arcticum,Methanolacinia petrolearia,4250.0
Cryobacterium arcticum,Methanoplanus limicola,4250.0
Cryobacterium arcticum,Methanospirillum hungatei,4250.0
Cryobacterium arcticum,Methanoregula formicica,4250.0
Cryobacterium arcticum,Methanolinea tarda,4250.0
Cryobacterium arcticum,Methanosphaerula palustris,4250.0
Cryobacterium arcticum,Methanoculleus bourgensis,4250.0
Cryobacterium arcticum,Archaeoglobus profundus,4250.0
Cryobacterium arcticum,Geoglobus ahangari,4250.0
Cryobacterium arcticum,Geoglobus acetivorans,4250.0
Cryobacterium arcticum,Archaeoglobus veneficus,4250.0
Cryobacterium arcticum,Ferroplasma,4250.0
Cryobacterium arcticum,Aciduliprofundum boonei,4250.0
Cryobacterium arcticum,Thermococcus kodakarensis,4250.0
Cryobacterium arcticum,Thermococcus siculi,4250.0
Cryobacterium arcticum,Thermococcus pacificus,4250.0
Cryobacterium arcticum,Pyrococcus abyssi,4250.0
Cryobacterium arcticum,Pyrococcus horikoshii,4250.0
Cryobacterium arcticum,Pyrococcus furiosus,4250.0
Cryobacterium arcticum,Pyrococcus yayanosii,4250.0
Cryobacterium arcticum,Desulfurococcus amylolyticus,4250.0
Cryobacterium arcticum,Ignicoccus islandicus,4250.0
Cryobacterium arcticum,Sulfolobus acidocaldarius,4250.0
Cryobacterium arcticum,Sulfurisphaera tokodaii,4250.0
Cryobacterium arcticum,Saccharolobus solfataricus,4250.0
Cryobacterium arcticum,Metallosphaera cuprina,4250.0
Cryobacterium arcticum,Hyperthermus butylicus,4250.0
Actinomyces oris,Sandaracinus amylolyticus,3194.17114
Actinomyces oris,Methylorubrum populi,3194.17114
Actinomyces oris,Marinovum algicola,3194.17114
Actinomyces oris,Ketogulonicigenium robustum,3194.17114
Actinomyces oris,Sphingobium herbicidovorans,3194.17114
Actinomyces oris,Acetobacter persici,3194.17114
Actinomyces oris,Oleispira antarctica,3194.17114
Actinomyces oris,Azotobacter vinelandii,3194.17114
Actinomyces oris,Pluralibacter gergoviae,3194.17114
Actinomyces oris,Photorhabdus thracensis,3194.17114
Actinomyces oris,Pragia fontium,3194.17114
Actinomyces oris,Pectobacterium carotovorum,3194.17114
Actinomyces oris,Serratia liquefaciens,3194.17114
Actinomyces oris,Vibrio fluvialis,3194.17114
Actinomyces oris,Shewanella japonica,3194.17114
Actinomyces oris,Methylotenera mobilis,3194.17114
Actinomyces oris,Laribacter hongkongensis,3194.17114
